Year,Category,Latitude,Longitude,Highest Wind Speed
1966,Category 2,24.4N,71.1W,100
1966,Category 2,24.9N,71.3W,100
1966,Category 2,25.3N,71.5W,100
1966,HU,25.8N,71.8W,95
1966,HU,26.3N,72.1W,95
1966,HU,26.9N,72.4W,95
1966,Category 1,27.4N,72.7W,90
1966,Category 1,28.0N,73.0W,90
1966,Category 1,28.5N,73.3W,90
1966,Category 1,29.3N,73.6W,90
1966,Category 1,30.5N,73.3W,90
1966,Category 1,31.7N,72.4W,90
1966,HU,32.9N,71.4W,95
1966,HU,34.0N,70.3W,95
1966,HU,35.0N,69.2W,95
1966,HU,35.9N,68.0W,95
1966,HU,36.6N,66.8W,95
1966,HU,37.0N,65.2W,95
1966,Category 1,37.1N,63.0W,90
1966,Category 1,37.1N,60.1W,90
1966,Category 1,37.5N,57.0W,90
1966,Category 1,38.3N,54.0W,90
1966,Category 1,39.7N,51.1W,90
1966,Category 1,41.9N,48.1W,90
1966,Category 1,44.7N,44.9W,90
1966,Category 1,47.5N,41.5W,90
1966,Category 1,50.2N,37.8W,90
1966,Category 1,52.8N,33.8W,90
1966,Category 1,55.2N,29.4W,90
1966,Category 1,57.3N,24.5W,90
1966,Category 1,58.7N,19.4W,90
1966,Category 1,60.4N,12.0W,90
1966,HU,61.1N,6.0W,65
1966,EX,62.5N,3.0W,55
1966,EX,62.6N,2.5E,55
1966,EX,62.9N,7.0E,40
1966,TD,13.7N,48.4W,25
1966,TD,14.3N,49.6W,25
1966,TD,14.9N,50.8W,25
1966,TD,15.3N,51.5W,30
1966,TD,15.9N,52.2W,30
1966,TD,16.2N,52.9W,30
1966,TD,16.4N,53.7W,30
1966,TD,16.7N,54.3W,30
1966,TD,17.0N,55.0W,30
1966,TD,17.4N,55.8W,30
1966,TD,17.8N,56.7W,30
1966,TD,18.4N,57.3W,30
1966,TD,19.0N,58.0W,30
1966,TS,19.8N,59.0W,50
1966,TS,20.7N,60.1W,50
1966,TS,21.0N,60.9W,45
1966,TS,21.3N,61.7W,40
1966,TS,21.8N,62.6W,35
1966,TS,22.2N,63.7W,35
1966,TS,23.0N,65.1W,35
1966,TD,23.7N,66.7W,30
1966,TD,24.6N,68.2W,30
1966,TD,25.6N,69.7W,30
1966,TD,26.1N,70.6W,30
1966,TD,26.7N,71.5W,30
1966,TD,28.0N,71.7W,25
1966,TD,21.5N,95.4W,30
1966,TD,21.6N,95.4W,30
1966,TS,21.5N,95.4W,45
1966,TS,21.2N,95.5W,45
1966,TS,20.8N,95.8W,45
1966,TS,20.4N,96.2W,35
1966,TD,20.0N,96.7W,15
1966,TD,9.9N,35.1W,25
1966,TD,10.4N,36.0W,25
1966,TD,10.9N,37.1W,25
1966,TD,11.3N,38.3W,25
1966,TD,11.7N,39.4W,25
1966,TD,12.0N,40.6W,25
1966,TD,12.3N,41.7W,25
1966,TD,12.7N,43.1W,25
1966,TD,13.1N,44.3W,30
1966,TD,13.4N,45.1W,30
1966,TD,13.7N,46.0W,30
1966,TD,14.0N,46.9W,30
1966,TD,14.4N,47.7W,30
1966,TS,14.8N,48.7W,40
1966,TS,15.1N,49.7W,45
1966,TS,15.4N,50.6W,50
1966,TS,15.6N,51.5W,55
1966,TS,15.6N,52.5W,60
1966,TS,15.6N,53.6W,60
1966,TS,15.7N,54.8W,60
1966,HU,15.8N,56.0W,70
1966,Category 1,15.8N,57.0W,75
1966,Category 1,15.9N,58.0W,80
1966,HU,16.0N,59.2W,95
1966,Category 2,16.1N,60.4W,105
1966,Category 3,16.2N,61.7W,110
1966,Category 3,16.3N,63.0W,110
1966,Category 3,16.5N,64.3W,115
1966,Category 3,16.8N,65.7W,120
1966,Category 4,17.0N,67.1W,130
1966,Category 4,17.1N,68.5W,130
1966,Category 3,17.3N,69.7W,125
1966,Category 3,17.5N,70.9W,120
1966,Category 2,18.1N,72.3W,100
1966,Category 1,18.8N,73.6W,80
1966,Category 1,19.3N,74.5W,90
1966,Category 2,19.8N,75.4W,100
1966,HU,20.2N,76.3W,65
1966,HU,20.5N,77.1W,65
1966,HU,20.8N,78.1W,65
1966,HU,21.2N,79.1W,65
1966,HU,21.9N,79.8W,65
1966,HU,22.6N,80.1W,65
1966,HU,23.0N,80.1W,65
1966,TS,23.3N,79.9W,55
1966,TS,24.0N,79.5W,55
1966,HU,24.6N,79.1W,65
1966,HU,24.9N,78.8W,65
1966,HU,25.2N,78.5W,65
1966,HU,25.4N,78.3W,70
1966,Category 1,25.6N,78.4W,75
1966,Category 1,25.5N,79.0W,75
1966,Category 1,25.3N,79.7W,75
1966,Category 1,25.0N,80.5W,75
1966,Category 1,24.7N,81.3W,75
1966,Category 1,24.6N,82.2W,80
1966,Category 1,24.5N,83.0W,80
1966,Category 1,24.3N,83.6W,85
1966,Category 1,24.0N,84.3W,90
1966,HU,23.7N,85.0W,95
1966,HU,23.3N,85.6W,95
1966,Category 2,22.8N,86.3W,100
1966,Category 2,22.3N,87.2W,105
1966,Category 3,22.1N,88.1W,110
1966,Category 3,21.9N,89.0W,110
1966,Category 3,21.7N,90.0W,115
1966,Category 3,21.5N,91.0W,115
1966,Category 3,21.5N,92.1W,115
1966,Category 3,21.8N,93.1W,120
1966,Category 3,22.1N,93.9W,120
1966,Category 3,22.3N,94.6W,120
1966,Category 3,22.6N,95.2W,120
1966,Category 3,22.8N,95.7W,120
1966,Category 3,23.0N,96.0W,120
1966,Category 3,23.0N,96.4W,115
1966,Category 3,23.0N,97.1W,110
1966,Category 2,22.8N,97.8W,105
1966,TS,22.4N,98.5W,60
1966,TD,22.1N,99.2W,30
1966,TD,21.8N,99.9W,30
1966,TD,21.5N,100.6W,30
1966,TD,10.8N,43.2W,25
1966,TD,11.0N,44.5W,25
1966,TD,11.2N,45.8W,25
1966,TD,11.4N,47.1W,25
1966,TD,11.6N,48.4W,30
1966,TD,11.9N,49.8W,30
1966,TS,12.2N,51.2W,40
1966,TS,12.5N,52.7W,40
1966,TS,12.8N,54.2W,40
1966,TS,13.1N,56.1W,40
1966,TS,13.4N,58.0W,45
1966,TS,13.6N,59.7W,45
1966,TD,13.8N,61.2W,30
1966,TD,13.8N,62.4W,30
1966,TD,13.8N,63.4W,30
1966,TD,26.5N,50.0W,25
1966,TD,26.5N,52.2W,25
1966,TD,26.2N,54.0W,25
1966,TD,25.6N,55.4W,25
1966,TD,25.0N,56.0W,25
1966,TD,24.8N,55.7W,25
1966,TD,24.5N,55.2W,25
1966,TD,24.3N,54.6W,30
1966,TD,24.0N,54.0W,30
1966,TS,23.9N,53.5W,50
1966,TS,23.9N,53.0W,50
1966,TS,23.8N,52.6W,50
1966,TS,23.7N,52.3W,55
1966,TS,24.0N,51.4W,60
1966,HU,24.8N,49.8W,70
1966,HU,25.8N,47.7W,70
1966,HU,27.4N,45.6W,70
1966,HU,30.1N,43.4W,70
1966,HU,32.6N,41.3W,70
1966,HU,34.2N,39.8W,70
1966,HU,35.8N,38.4W,70
1966,HU,37.3N,36.8W,70
1966,HU,38.8N,35.2W,70
1966,HU,40.0N,33.7W,70
1966,HU,41.2N,32.2W,65
1966,HU,42.6N,30.5W,65
1966,HU,43.9N,28.8W,65
1966,HU,45.0N,27.2W,65
1966,HU,45.8N,25.7W,65
1966,HU,46.4N,23.9W,65
1966,EX,46.8N,22.1W,65
1966,EX,47.0N,21.0W,60
1966,EX,46.7N,20.0W,55
1966,EX,45.9N,18.6W,45
1966,EX,45.0N,17.2W,45
1966,EX,44.3N,16.3W,45
1966,EX,43.5N,15.5W,45
1966,EX,42.5N,14.8W,45
1966,EX,41.2N,14.3W,45
1967,TD,18.0N,85.0W,-99
1967,TD,18.0N,85.2W,-99
1967,TD,18.0N,85.5W,-99
1967,TD,18.0N,85.8W,-99
1967,TD,17.9N,86.0W,-99
1967,TD,18.1N,86.2W,-99
1967,TD,18.3N,86.5W,-99
1967,TD,18.5N,86.8W,-99
1967,TD,19.0N,87.0W,-99
1967,TD,28.0N,63.0W,-99
1967,TD,28.5N,63.0W,-99
1967,TD,29.2N,63.2W,-99
1967,TD,29.9N,63.3W,-99
1967,TD,31.1N,63.8W,-99
1967,TD,32.3N,64.5W,-99
1967,TD,33.1N,65.2W,-99
1967,TD,34.0N,65.9W,-99
1967,TD,34.1N,65.8W,-99
1967,TD,34.2N,65.7W,-99
1967,TD,34.5N,65.3W,-99
1967,TD,34.8N,65.0W,-99
1967,TD,35.1N,64.8W,-99
1967,TD,27.0N,76.0W,-99
1967,TD,27.2N,75.7W,-99
1967,TD,28.0N,75.2W,-99
1967,TD,28.3N,75.0W,-99
1967,TD,29.0N,75.0W,-99
1967,TD,29.7N,75.2W,-99
1967,TD,30.1N,75.6W,-99
1967,TD,30.5N,75.8W,-99
1967,TD,31.1N,75.9W,-99
1967,TD,31.6N,76.8W,-99
1967,TD,32.0N,77.1W,-99
1967,TD,32.2N,78.0W,-99
1967,TD,32.8N,78.5W,-99
1967,TD,33.1N,78.9W,-99
1967,TD,33.5N,78.0W,-99
1967,TD,34.1N,78.0W,-99
1967,TD,23.0N,59.0W,-99
1967,TD,23.8N,59.9W,-99
1967,TD,25.0N,60.0W,-99
1967,TD,26.0N,60.0W,-99
1967,TD,27.0N,60.0W,-99
1967,TD,28.5N,60.7W,-99
1967,TD,30.0N,61.0W,-99
1967,TD,31.5N,61.2W,-99
1967,TD,33.0N,62.1W,-99
1967,TD,11.0N,15.1W,-99
1967,TD,11.1N,16.1W,-99
1967,TD,11.2N,17.1W,-99
1967,TD,11.4N,18.1W,-99
1967,TD,11.6N,19.5W,-99
1967,TD,11.8N,20.7W,-99
1967,TD,12.0N,22.0W,-99
1967,TD,12.0N,23.3W,-99
1967,TD,12.0N,24.5W,-99
1967,TD,12.0N,25.5W,-99
1967,TD,12.0N,26.9W,-99
1967,TD,12.0N,28.1W,-99
1967,TD,12.0N,29.3W,-99
1967,TD,12.0N,30.1W,-99
1967,TD,12.0N,31.2W,-99
1967,TD,12.0N,32.8W,-99
1967,TD,12.0N,33.9W,-99
1967,TD,14.9N,17.0W,-99
1967,TD,14.3N,18.9W,-99
1967,TD,14.1N,20.5W,-99
1967,TD,14.0N,22.7W,-99
1967,TD,14.0N,24.5W,-99
1967,TD,19.5N,17.1W,-99
1967,TD,19.0N,18.2W,-99
1967,TD,18.1N,19.8W,-99
1967,TD,17.5N,21.0W,-99
1967,TD,16.5N,22.3W,-99
1967,TD,15.1N,23.9W,-99
1967,TD,14.0N,25.0W,-99
1967,TD,12.9N,26.6W,-99
1967,TD,12.0N,27.9W,-99
1967,TD,11.5N,28.9W,-99
1967,TD,11.0N,30.0W,-99
1967,TD,11.3N,31.1W,-99
1967,TD,10.0N,32.0W,-99
1967,TD,12.9N,13.0W,-99
1967,TD,13.0N,14.0W,-99
1967,TD,13.1N,15.6W,-99
1967,TD,13.1N,17.1W,-99
1967,TD,13.0N,18.9W,-99
1967,TD,13.0N,19.9W,-99
1967,TD,13.0N,20.8W,-99
1967,TD,13.0N,21.5W,-99
1967,TD,13.0N,22.4W,-99
1967,TD,13.0N,23.4W,-99
1967,TD,13.1N,24.8W,-99
1967,TD,13.2N,25.9W,-99
1967,TD,13.4N,26.8W,-99
1967,TD,13.6N,27.8W,-99
1967,TD,13.8N,28.8W,-99
1967,TD,13.8N,30.0W,-99
1967,TD,13.8N,31.0W,-99
1967,TD,13.8N,32.0W,-99
1967,TD,13.9N,33.1W,-99
1967,TD,14.0N,34.0W,-99
1967,TD,14.0N,35.0W,-99
1967,TD,14.0N,36.0W,-99
1967,TD,14.0N,37.0W,-99
1967,TD,14.0N,38.0W,-99
1967,TD,14.0N,39.0W,-99
1967,TD,18.0N,16.1W,-99
1967,TD,18.0N,17.0W,-99
1967,TD,17.9N,17.9W,-99
1967,TD,17.7N,18.8W,-99
1967,TD,17.4N,19.7W,-99
1967,TD,17.0N,20.8W,-99
1967,TD,17.0N,22.0W,-99
1967,TD,17.0N,23.1W,-99
1967,TD,16.9N,24.1W,-99
1967,TD,16.9N,25.2W,-99
1967,TD,17.0N,26.7W,-99
1967,TD,17.0N,27.9W,-99
1967,TD,17.0N,29.1W,-99
1967,TD,21.1N,17.0W,-99
1967,TD,20.9N,17.8W,-99
1967,TD,20.1N,18.1W,-99
1967,TD,19.4N,19.2W,-99
1967,TD,18.6N,20.0W,-99
1967,TD,18.0N,21.0W,-99
1967,TD,17.0N,22.1W,-99
1967,TD,16.1N,23.1W,-99
1967,TD,15.6N,24.1W,-99
1967,TD,15.2N,25.1W,-99
1967,TD,14.9N,26.2W,-99
1967,TD,14.5N,27.5W,-99
1967,TD,13.9N,28.9W,-99
1967,TD,13.0N,30.3W,-99
1967,TD,12.8N,31.9W,-99
1967,TD,12.2N,33.9W,-99
1967,TD,12.0N,35.0W,-99
1967,TD,15.8N,35.8W,30
1967,TD,16.4N,36.9W,30
1967,TD,17.1N,37.8W,30
1967,TD,17.8N,39.0W,30
1967,TD,18.5N,40.1W,30
1967,TD,19.2N,41.5W,30
1967,TD,19.8N,42.8W,30
1967,TS,20.9N,44.8W,35
1967,TS,22.0N,46.2W,35
1967,TS,23.2N,47.6W,35
1967,TS,24.3N,49.0W,40
1967,TS,25.3N,49.7W,40
1967,TS,26.3N,51.0W,45
1967,TS,27.5N,51.8W,45
1967,TS,28.7N,52.7W,45
1967,TS,29.9N,53.8W,50
1967,TS,30.8N,55.1W,50
1967,TS,31.9N,56.3W,55
1967,TS,33.2N,56.8W,55
1967,TS,34.5N,56.9W,60
1967,TS,36.1N,56.7W,60
1967,HU,37.6N,55.8W,65
1967,HU,39.2N,54.9W,70
1967,HU,40.7N,53.8W,70
1967,Category 1,43.3N,52.0W,75
1967,TS,44.6N,51.2W,60
1967,TS,45.8N,48.6W,60
1967,EX,46.6N,46.0W,60
1967,EX,46.7N,45.7W,60
1967,TD,15.4N,20.3W,30
1967,TD,15.7N,21.7W,30
1967,TD,15.9N,23.1W,30
1967,TD,16.1N,24.5W,30
1967,TD,16.4N,26.0W,30
1967,TD,16.8N,27.5W,30
1967,TD,17.1N,29.0W,30
1967,TD,17.5N,30.7W,30
1967,TD,18.0N,32.1W,30
1967,TD,18.6N,33.5W,30
1967,TD,19.3N,34.7W,30
1967,TD,20.0N,35.8W,30
1967,TD,20.7N,36.8W,30
1967,TD,21.7N,37.6W,30
1967,TS,22.7N,38.0W,35
1967,TS,23.7N,38.3W,40
1967,TS,24.8N,38.8W,45
1967,TS,25.8N,39.1W,60
1967,HU,26.3N,39.4W,65
1967,Category 1,26.7N,39.6W,75
1967,HU,26.6N,40.4W,65
1967,HU,26.5N,41.4W,70
1967,HU,26.4N,42.7W,70
1967,HU,26.3N,43.9W,70
1967,HU,26.2N,45.0W,70
1967,Category 1,26.1N,46.2W,75
1967,Category 1,26.0N,47.3W,80
1967,Category 1,26.2N,48.7W,85
1967,Category 1,26.5N,49.3W,85
1967,Category 1,26.8N,49.7W,85
1967,Category 1,27.3N,50.2W,90
1967,Category 1,27.7N,50.7W,90
1967,HU,27.9N,50.9W,95
1967,HU,28.2N,51.2W,95
1967,HU,28.4N,51.5W,95
1967,HU,28.8N,51.9W,95
1967,HU,29.0N,52.2W,95
1967,HU,29.4N,52.6W,95
1967,Category 1,30.0N,53.3W,90
1967,Category 1,30.8N,54.1W,90
1967,Category 1,31.7N,54.9W,85
1967,Category 1,32.6N,55.8W,80
1967,Category 1,33.5N,56.6W,80
1967,Category 1,34.5N,57.2W,80
1967,Category 1,35.6N,57.6W,80
1967,Category 1,36.7N,57.8W,80
1967,Category 1,37.8N,57.8W,80
1967,Category 1,38.9N,57.8W,80
1967,Category 1,40.0N,56.9W,80
1967,Category 1,40.8N,55.1W,80
1967,Category 1,41.4N,53.0W,80
1967,Category 1,41.9N,50.7W,80
1967,Category 1,42.3N,47.8W,80
1967,Category 1,42.7N,44.8W,75
1967,Category 1,43.0N,41.8W,75
1967,Category 1,43.4N,38.5W,75
1967,Category 1,44.0N,35.0W,75
1967,Category 1,44.5N,31.5W,75
1967,Category 1,44.9N,28.0W,75
1967,Category 1,44.8N,24.8W,75
1967,HU,44.6N,21.5W,70
1967,HU,44.3N,18.1W,70
1967,TS,44.0N,15.0W,60
1967,TS,44.2N,11.8W,55
1967,TS,44.3N,8.5W,45
1967,TS,44.6N,5.1W,40
1967,EX,44.8N,1.8W,40
1967,EX,45.1N,1.5E,35
1967,TD,14.0N,57.0W,30
1967,TD,13.9N,57.8W,30
1967,TD,13.8N,58.5W,30
1967,TD,13.7N,59.3W,30
1967,TD,13.6N,60.0W,30
1967,TD,13.6N,60.2W,30
1967,TD,13.7N,60.5W,30
1967,TD,13.8N,60.7W,30
1967,TS,13.9N,60.8W,40
1967,TS,14.0N,61.1W,45
1967,TS,14.2N,61.5W,50
1967,TS,14.4N,61.9W,55
1967,TS,14.5N,62.2W,60
1967,Category 1,14.7N,62.9W,75
1967,Category 1,15.0N,63.7W,80
1967,Category 1,15.3N,64.4W,90
1967,Category 2,15.8N,65.1W,100
1967,Category 3,16.3N,66.1W,115
1967,Category 3,16.8N,66.7W,120
1967,Category 3,17.3N,67.6W,125
1967,Category 4,17.5N,68.2W,130
1967,Category 3,17.6N,69.0W,120
1967,Category 3,17.7N,69.9W,110
1967,Category 1,17.7N,70.8W,80
1967,Category 1,17.7N,71.5W,75
1967,Category 1,17.6N,72.6W,80
1967,HU,17.6N,73.3W,65
1967,HU,17.5N,74.1W,65
1967,TS,17.3N,75.1W,60
1967,TS,16.5N,76.2W,50
1967,TS,16.2N,76.8W,50
1967,TS,16.0N,77.3W,50
1967,TS,15.8N,77.8W,50
1967,TS,15.8N,78.1W,50
1967,TS,15.9N,78.5W,55
1967,TS,16.0N,79.0W,60
1967,Category 1,16.3N,79.5W,75
1967,Category 1,16.8N,80.1W,90
1967,Category 2,17.3N,81.0W,100
1967,Category 2,17.6N,81.6W,100
1967,Category 2,18.0N,82.4W,100
1967,Category 2,18.5N,83.3W,100
1967,Category 2,18.7N,83.7W,100
1967,Category 2,19.2N,84.4W,100
1967,Category 2,19.6N,85.1W,100
1967,Category 2,19.9N,85.6W,100
1967,HU,20.2N,86.2W,95
1967,Category 1,20.6N,87.2W,90
1967,Category 1,21.0N,88.5W,85
1967,Category 1,21.2N,89.4W,85
1967,Category 1,21.5N,90.6W,90
1967,HU,21.6N,91.8W,95
1967,HU,21.8N,92.7W,95
1967,Category 2,22.1N,93.7W,100
1967,Category 2,22.4N,94.2W,105
1967,Category 3,22.8N,94.8W,110
1967,Category 3,23.5N,95.7W,125
1967,Category 4,23.9N,96.0W,135
1967,Category 4,24.2N,96.2W,140
1967,Category 4,25.1N,96.8W,140
1967,Category 4,25.9N,97.2W,140
1967,Category 1,26.4N,97.7W,90
1967,HU,27.3N,98.1W,70
1967,HU,27.7N,98.4W,65
1967,TS,27.7N,98.7W,45
1967,TS,27.2N,99.2W,35
1967,TS,26.7N,99.5W,35
1967,TS,26.5N,99.7W,35
1967,TD,26.1N,100.0W,30
1967,TD,25.8N,100.3W,30
1967,TD,28.5N,77.5W,25
1967,TD,28.0N,78.1W,25
1967,TD,27.7N,78.6W,25
1967,TD,27.7N,78.9W,25
1967,TD,27.7N,79.1W,30
1967,TS,27.8N,79.2W,35
1967,TS,27.9N,79.1W,35
1967,TS,28.2N,78.7W,35
1967,TS,29.1N,78.0W,40
1967,HU,30.5N,77.0W,65
1967,HU,31.8N,76.1W,65
1967,HU,33.2N,75.1W,65
1967,HU,34.2N,73.6W,65
1967,TS,35.1N,72.1W,60
1967,TS,35.9N,70.6W,60
1967,TS,36.2N,69.2W,50
1967,HU,36.3N,67.8W,65
1967,HU,36.5N,66.6W,65
1967,HU,36.6N,65.7W,70
1967,HU,36.7N,64.9W,70
1967,HU,36.8N,64.7W,70
1967,HU,36.9N,64.5W,70
1967,HU,37.0N,64.7W,70
1967,Category 1,37.1N,64.9W,75
1967,Category 1,37.3N,65.3W,75
1967,Category 1,37.5N,65.6W,75
1967,Category 1,37.7N,66.0W,75
1967,HU,38.0N,66.5W,70
1967,HU,38.0N,67.1W,65
1967,HU,38.0N,67.8W,65
1967,HU,38.0N,68.9W,70
1967,HU,37.9N,70.5W,70
1967,HU,37.9N,71.9W,70
1967,HU,37.8N,73.3W,70
1967,TS,37.7N,74.5W,60
1967,TS,37.3N,75.3W,55
1967,TS,36.5N,75.9W,45
1967,TS,35.6N,76.2W,35
1967,TD,34.7N,76.3W,30
1967,TD,33.8N,76.2W,30
1967,TD,33.1N,76.0W,30
1967,TD,32.4N,75.6W,30
1967,TD,31.9N,75.0W,25
1967,TD,31.5N,74.5W,25
1967,TD,31.0N,74.0W,25
1967,TD,30.5N,73.4W,25
1967,TD,30.0N,73.0W,25
1967,TD,29.6N,72.3W,25
1967,TD,29.5N,71.5W,25
1967,TD,29.5N,70.8W,25
1967,TD,29.5N,70.0W,25
1967,TD,29.5N,69.3W,25
1967,TD,29.5N,68.5W,25
1967,TD,29.5N,67.9W,25
1967,TD,29.5N,67.5W,25
1967,TD,14.0N,14.5W,-99
1967,TD,14.1N,15.2W,-99
1967,TD,14.1N,16.2W,-99
1967,TD,14.2N,17.2W,-99
1967,TD,14.3N,18.5W,-99
1967,TD,14.5N,20.0W,-99
1967,TD,14.5N,21.2W,-99
1967,TD,14.6N,22.9W,-99
1967,TD,14.6N,24.1W,-99
1967,TD,14.6N,25.1W,-99
1967,TD,14.8N,26.9W,-99
1967,TD,14.9N,28.2W,-99
1967,TD,15.0N,30.0W,-99
1967,TD,15.1N,31.1W,-99
1967,TD,15.3N,32.9W,-99
1967,TD,15.4N,34.5W,-99
1967,TD,15.6N,36.0W,-99
1967,TD,15.6N,37.1W,-99
1967,TD,15.8N,38.2W,-99
1967,TD,15.9N,39.7W,-99
1967,TD,16.0N,41.0W,-99
1967,TD,16.1N,42.1W,-99
1967,TD,16.1N,43.6W,-99
1967,TD,16.2N,45.0W,-99
1967,TD,16.3N,46.4W,-99
1967,TD,16.4N,47.4W,-99
1967,TD,16.5N,48.9W,-99
1967,TD,16.5N,50.0W,-99
1967,TD,16.5N,51.4W,-99
1967,TD,16.5N,52.7W,-99
1967,TD,16.3N,54.1W,-99
1967,TD,16.0N,55.7W,-99
1967,TD,15.8N,57.0W,-99
1967,TD,10.8N,15.0W,-99
1967,TD,10.9N,16.2W,-99
1967,TD,10.9N,17.5W,-99
1967,TD,11.0N,18.9W,-99
1967,TD,11.0N,20.3W,-99
1967,TD,11.1N,20.3W,-99
1967,TD,11.3N,22.9W,-99
1967,TD,11.6N,24.0W,-99
1967,TD,11.6N,25.0W,-99
1967,TD,11.7N,26.2W,-99
1967,TD,11.7N,27.5W,-99
1967,TD,11.8N,29.0W,-99
1967,TD,12.0N,30.0W,-99
1967,TD,12.1N,31.6W,-99
1967,TD,12.1N,33.0W,-99
1967,TD,12.0N,34.5W,-99
1967,TD,12.0N,36.0W,-99
1967,TD,11.9N,36.5W,-99
1967,TD,11.9N,37.0W,-99
1967,TD,11.9N,37.5W,-99
1967,TD,11.9N,38.0W,-99
1967,TD,12.0N,38.7W,-99
1967,TD,12.1N,39.2W,-99
1967,TD,12.5N,39.8W,-99
1967,TD,13.0N,40.0W,-99
1967,TD,13.3N,40.2W,-99
1967,TD,13.6N,40.3W,-99
1967,TD,14.1N,40.4W,-99
1967,TD,14.6N,40.6W,-99
1967,TD,15.1N,41.0W,-99
1967,TD,15.5N,41.3W,-99
1967,TD,15.6N,41.8W,-99
1967,TD,16.0N,42.1W,-99
1967,TD,15.1N,18.7W,-99
1967,TD,15.2N,19.5W,-99
1967,TD,15.3N,20.2W,-99
1967,TD,15.3N,20.8W,-99
1967,TD,15.4N,21.5W,-99
1967,TD,15.5N,22.5W,-99
1967,TD,15.7N,23.1W,-99
1967,TD,16.0N,23.9W,-99
1967,TD,16.2N,24.2W,-99
1967,TD,16.9N,25.0W,-99
1967,TD,17.4N,25.5W,-99
1967,TD,17.9N,26.1W,-99
1967,TD,18.1N,26.4W,-99
1967,TD,12.5N,47.0W,30
1967,TD,12.6N,48.4W,30
1967,TD,12.8N,49.8W,30
1967,TD,13.0N,50.5W,30
1967,TD,13.2N,51.2W,30
1967,TD,13.5N,52.1W,30
1967,TD,13.9N,53.0W,30
1967,TD,14.2N,54.0W,30
1967,TS,14.4N,55.1W,40
1967,TS,14.5N,56.0W,45
1967,TS,14.6N,57.0W,50
1967,TS,14.6N,57.6W,40
1967,TS,14.7N,58.2W,35
1967,TS,14.9N,58.7W,35
1967,TS,14.8N,59.8W,35
1967,TD,14.6N,60.9W,30
1967,TD,14.5N,62.0W,30
1967,TD,14.5N,63.0W,30
1967,TD,14.5N,64.0W,30
1967,TD,14.5N,64.7W,30
1967,TD,14.5N,65.5W,30
1967,TD,20.3N,93.0W,25
1967,TD,20.7N,93.0W,30
1967,TS,21.5N,93.0W,35
1967,TS,22.1N,93.1W,50
1967,TS,22.4N,93.4W,60
1967,Category 1,22.6N,93.7W,75
1967,HU,22.7N,94.6W,65
1967,HU,22.8N,95.5W,65
1967,HU,22.8N,96.2W,65
1967,HU,22.8N,97.2W,65
1967,HU,22.6N,97.8W,65
1967,TS,22.4N,98.3W,35
1967,TD,22.2N,98.8W,30
1967,TD,13.0N,17.1W,-99
1967,TD,13.0N,18.2W,-99
1967,TD,13.0N,19.6W,-99
1967,TD,13.0N,20.9W,-99
1967,TD,13.0N,22.0W,-99
1967,TD,13.0N,23.1W,-99
1967,TD,13.0N,24.5W,-99
1967,TD,13.0N,25.7W,-99
1967,TD,13.0N,27.0W,-99
1967,TD,17.0N,18.3W,30
1967,TD,17.5N,18.2W,30
1967,TS,18.0N,18.1W,35
1967,TS,18.5N,18.2W,40
1967,TS,19.0N,18.5W,40
1967,TS,19.5N,18.9W,45
1967,TS,20.0N,19.3W,40
1967,TD,20.4N,19.8W,30
1967,TD,20.5N,20.5W,30
1967,TD,20.4N,21.2W,30
1967,TD,20.3N,22.0W,30
1967,TD,20.2N,22.8W,30
1967,TD,20.0N,23.6W,30
1967,TD,19.7N,24.3W,25
1967,TD,25.0N,75.2W,-99
1967,TD,25.6N,74.2W,-99
1967,TD,26.2N,73.5W,-99
1967,TD,27.0N,72.9W,-99
1967,TD,27.9N,72.5W,-99
1967,TD,21.0N,71.0W,-99
1967,TD,21.5N,71.2W,-99
1967,TD,22.0N,72.1W,-99
1967,TD,22.3N,72.9W,-99
1967,TD,23.0N,73.8W,-99
1967,TD,23.9N,73.1W,-99
1967,TD,24.9N,72.8W,-99
1967,TD,26.0N,72.5W,-99
1967,TD,27.0N,72.5W,-99
1967,TD,15.5N,42.5W,-99
1967,TD,15.2N,43.6W,-99
1967,TD,14.9N,45.0W,-99
1967,TD,14.7N,46.3W,-99
1967,TD,14.6N,47.5W,-99
1967,TD,14.1N,48.2W,-99
1967,TD,14.0N,49.5W,-99
1967,TD,14.0N,50.5W,-99
1967,TD,14.1N,51.4W,-99
1967,TD,20.5N,54.0W,25
1967,TD,20.7N,55.5W,25
1967,TD,20.9N,57.0W,30
1967,TD,21.0N,58.5W,30
1967,TD,21.1N,60.0W,30
1967,TS,21.4N,61.5W,35
1967,TS,21.9N,62.9W,40
1967,TS,22.4N,64.1W,40
1967,TS,23.2N,65.2W,40
1967,TS,24.5N,66.1W,40
1967,TS,25.8N,66.8W,45
1967,TS,26.9N,67.0W,50
1967,TS,28.1N,66.5W,55
1967,TS,29.4N,65.6W,60
1967,HU,30.8N,64.3W,65
1967,HU,32.1N,62.7W,65
1967,Category 1,32.8N,60.9W,75
1967,Category 1,33.0N,58.5W,75
1967,Category 1,33.0N,56.2W,75
1967,HU,33.0N,54.5W,70
1967,HU,33.0N,52.9W,70
1967,HU,33.1N,51.3W,70
1967,Category 1,33.4N,50.1W,75
1967,Category 1,33.9N,49.3W,75
